Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death
26-05-2020,Goa,67,48,19,0
27-05-2020,Goa,67,39,28,0
28-05-2020,Goa,68,31,37,0
29-05-2020,Goa,69,31,38,0
30-05-2020,Goa,69,28,41,0
31-05-2020,Goa,70,29,41,0
01-06-2020,Goa,70,28,42,0
02-06-2020,Goa,71,29,42,0
03-06-2020,Goa,79,22,57,0
04-06-2020,Goa,79,22,57,0
05-06-2020,Goa,166,109,57,0
06-06-2020,Goa,196,131,65,0
07-06-2020,Goa,267,202,65,0
08-06-2020,Goa,300,235,65,0
09-06-2020,Goa,330,263,67,0
10-06-2020,Goa,359,292,67,0
11-06-2020,Goa,387,320,67,0
12-06-2020,Goa,417,350,67,0
13-06-2020,Goa,463,394,69,0
14-06-2020,Goa,523,453,70,0
15-06-2020,Goa,564,490,74,0
16-06-2020,Goa,592,507,85,0
17-06-2020,Goa,629,544,85,0
18-06-2020,Goa,656,560,96,0
19-06-2020,Goa,705,596,109,0
20-06-2020,Goa,725,607,118,0
21-06-2020,Goa,754,625,129,0
22-06-2020,Goa,754,625,129,0
23-06-2020,Goa,864,711,152,1
24-06-2020,Goa,909,703,205,1
25-06-2020,Goa,951,660,289,2
26-06-2020,Goa,995,658,335,2
27-06-2020,Goa,1039,667,370,2
28-06-2020,Goa,1128,706,420,2
29-06-2020,Goa,1198,717,478,3
30-06-2020,Goa,1198,717,478,3
01-07-2020,Goa,1315,716,596,3
02-07-2020,Goa,1387,713,670,4
03-07-2020,Goa,1482,744,734,4
04-07-2020,Goa,1482,744,734,4
05-07-2020,Goa,1684,853,825,6
06-07-2020,Goa,1761,818,936,7
07-07-2020,Goa,1813,745,1061,7
08-07-2020,Goa,1903,739,1156,8
09-07-2020,Goa,2039,824,1207,8
10-07-2020,Goa,2151,869,1273,9
11-07-2020,Goa,2251,895,1347,9
12-07-2020,Goa,2368,928,1428,12
13-07-2020,Goa,2453,952,1487,14
14-07-2020,Goa,2583,1026,1540,17
15-07-2020,Goa,2753,1128,1607,18
16-07-2020,Goa,2951,1259,1674,18
17-07-2020,Goa,3108,1272,1817,19
18-07-2020,Goa,3304,1337,1946,21
19-07-2020,Goa,3484,1425,2038,21
20-07-2020,Goa,3657,1417,2218,22
21-07-2020,Goa,3853,1469,2361,23
22-07-2020,Goa,4027,1552,2449,26
23-07-2020,Goa,4176,1607,2541,28
24-07-2020,Goa,4350,1666,2655,29
25-07-2020,Goa,4540,1646,2865,29
26-07-2020,Goa,4686,1606,3047,33
27-07-2020,Goa,4861,1549,3277,35
28-07-2020,Goa,5119,1673,3410,36
29-07-2020,Goa,5287,1656,3595,36
30-07-2020,Goa,5489,1666,3784,39
31-07-2020,Goa,5704,1657,4005,42
01-08-2020,Goa,5913,1657,4211,45
02-08-2020,Goa,6193,1707,4438,48
03-08-2020,Goa,6530,1809,4668,53
04-08-2020,Goa,6816,1884,4876,56
05-08-2020,Goa,7075,1901,5114,60
06-08-2020,Goa,7423,2072,5287,64
07-08-2020,Goa,7614,2095,5453,66
08-08-2020,Goa,7947,2282,5595,70
09-08-2020,Goa,8206,2332,5802,72
10-08-2020,Goa,8712,2642,5995,75
11-08-2020,Goa,9029,2741,6208,80
12-08-2020,Goa,9444,2878,6480,86
13-08-2020,Goa,9924,3194,6641,89
14-08-2020,Goa,10494,3491,6912,91
15-08-2020,Goa,10970,3720,7157,93
16-08-2020,Goa,11339,3753,7488,98
17-08-2020,Goa,11639,3760,7775,104
18-08-2020,Goa,11994,3825,8058,111
19-08-2020,Goa,12333,3861,8356,116
20-08-2020,Goa,12675,3838,8713,124
21-08-2020,Goa,13099,3910,9063,126
22-08-2020,Goa,13484,3809,9540,135
23-08-2020,Goa,13790,3631,10019,140
24-08-2020,Goa,13999,3383,10472,144
25-08-2020,Goa,14138,3081,10909,148
26-08-2020,Goa,14530,3149,11224,157
27-08-2020,Goa,15027,3351,11511,165
28-08-2020,Goa,15483,3445,11867,171
29-08-2020,Goa,16006,3535,12296,175
30-08-2020,Goa,16553,3646,12729,178
31-08-2020,Goa,17004,3635,13186,183
01-09-2020,Goa,17418,3649,13577,192
02-09-2020,Goa,18006,3962,13850,194
03-09-2020,Goa,18642,4379,14059,204
04-09-2020,Goa,19355,4782,14361,212
05-09-2020,Goa,19863,4896,14747,220
06-09-2020,Goa,20455,4945,15281,229
07-09-2020,Goa,20829,4754,15839,236
08-09-2020,Goa,21173,4501,16427,245
09-09-2020,Goa,21630,4499,16875,256
10-09-2020,Goa,22251,4833,17156,262
11-09-2020,Goa,22890,5030,17592,268
12-09-2020,Goa,23445,5104,18065,276
13-09-2020,Goa,24185,5323,18576,286
14-09-2020,Goa,24592,5173,19129,290
15-09-2020,Goa,24898,4946,19648,304
16-09-2020,Goa,25511,5102,20094,315
17-09-2020,Goa,26139,5375,20445,319
18-09-2020,Goa,26783,5612,20844,327
19-09-2020,Goa,27379,5730,21314,335
20-09-2020,Goa,28022,5920,21760,342
21-09-2020,Goa,28429,5781,22297,351
22-09-2020,Goa,28753,5667,22726,360
23-09-2020,Goa,29343,5513,23462,368
24-09-2020,Goa,29879,5646,23857,376
25-09-2020,Goa,30552,5822,24347,383
26-09-2020,Goa,31071,5614,25071,386
27-09-2020,Goa,31574,5424,25759,391
28-09-2020,Goa,31958,5097,26460,401
29-09-2020,Goa,32396,4917,27072,407
30-09-2020,Goa,32777,4577,27781,419
01-10-2020,Goa,33418,4865,28125,428
02-10-2020,Goa,33942,4977,28525,440
03-10-2020,Goa,34455,5009,29004,442
04-10-2020,Goa,34900,4923,29527,450
05-10-2020,Goa,35328,4839,30033,456
06-10-2020,Goa,35719,4803,30456,460
07-10-2020,Goa,36238,4720,31050,468
08-10-2020,Goa,36670,4749,31444,477
09-10-2020,Goa,37102,4716,31902,484
10-10-2020,Goa,37591,4783,32317,491
11-10-2020,Goa,37934,4658,32777,499
12-10-2020,Goa,38366,4656,33203,507
13-10-2020,Goa,38674,4465,33698,511
14-10-2020,Goa,39082,4316,34252,514
15-10-2020,Goa,39438,4188,34731,519
16-10-2020,Goa,39770,4084,35161,525
17-10-2020,Goa,40091,3950,35610,531
18-10-2020,Goa,40400,3827,36035,538
19-10-2020,Goa,40587,3648,36395,544
20-10-2020,Goa,40746,3283,36914,549
21-10-2020,Goa,41031,3201,37275,555
22-10-2020,Goa,41339,3099,37683,557
23-10-2020,Goa,41586,2991,38031,564
24-10-2020,Goa,41813,2824,38421,568
25-10-2020,Goa,42031,2692,38769,570
26-10-2020,Goa,42242,2576,39090,576
27-10-2020,Goa,42532,2517,39433,582
28-10-2020,Goa,42747,2384,39778,585
29-10-2020,Goa,42968,2402,39974,592
30-10-2020,Goa,43201,2436,40168,597
31-10-2020,Goa,43416,2405,40409,602
01-11-2020,Goa,43626,2344,40678,604
02-11-2020,Goa,43768,2244,40915,609
03-11-2020,Goa,43954,2215,41123,616
04-11-2020,Goa,44189,2209,41362,618
05-11-2020,Goa,44372,2135,41611,626
06-11-2020,Goa,44544,2065,41849,630
07-11-2020,Goa,44747,2058,42056,633
08-11-2020,Goa,44916,2036,42239,641
09-11-2020,Goa,45065,1976,42446,643
10-11-2020,Goa,45209,1884,42678,647
11-11-2020,Goa,45389,1861,42877,651
12-11-2020,Goa,45498,1813,43029,656
13-11-2020,Goa,45605,1728,43221,656
14-11-2020,Goa,45761,1715,43388,658
15-11-2020,Goa,45845,1653,43533,659
16-11-2020,Goa,45903,1585,43656,662
17-11-2020,Goa,46028,1424,43941,663
18-11-2020,Goa,46182,1383,44132,667
19-11-2020,Goa,46344,1364,44310,670
20-11-2020,Goa,46480,1343,44467,670
21-11-2020,Goa,46632,1295,44665,672
22-11-2020,Goa,46748,1261,44812,675
23-11-2020,Goa,46826,1170,44979,677
24-11-2020,Goa,46901,1141,45083,677
25-11-2020,Goa,47068,1221,45168,679
26-11-2020,Goa,47193,1281,45229,683
27-11-2020,Goa,47341,1316,45340,685
28-11-2020,Goa,47491,1313,45492,686
29-11-2020,Goa,47689,1348,45655,686
30-11-2020,Goa,47804,1327,45790,687
01-12-2020,Goa,47963,1335,45940,688
02-12-2020,Goa,48124,1366,46068,690
03-12-2020,Goa,48241,1416,46132,693
04-12-2020,Goa,48365,1418,46251,696
05-12-2020,Goa,48459,1388,46375,696
06-12-2020,Goa,48574,1384,46493,697
07-12-2020,Goa,48686,1364,46624,698
08-12-2020,Goa,48776,1297,46778,701
09-12-2020,Goa,48935,1310,46924,701
10-12-2020,Goa,49036,1277,47056,703
11-12-2020,Goa,49131,1213,47215,703
12-12-2020,Goa,49235,1187,47345,703
13-12-2020,Goa,49305,1111,47489,705
14-12-2020,Goa,49362,1066,47590,706
15-12-2020,Goa,49474,1030,47737,707
17-12-2020,Goa,49657,979,47965,713
18-12-2020,Goa,49745,975,48054,716
19-12-2020,Goa,49849,961,48170,718
20-12-2020,Goa,49976,978,48280,718
21-12-2020,Goa,50064,972,48371,721
22-12-2020,Goa,50143,941,48479,723
23-12-2020,Goa,50239,947,48567,725
24-12-2020,Goa,50364,1000,48637,727
25-12-2020,Goa,50454,1001,48725,728
26-12-2020,Goa,50534,980,48826,728
27-12-2020,Goa,50595,951,48913,731
28-12-2020,Goa,50667,944,48992,731
29-12-2020,Goa,50772,955,49083,734
30-12-2020,Goa,50884,950,49199,735
31-12-2020,Goa,50981,931,49313,737
03-01-2121,Goa,51230,921,49570,739
04-01-2121,Goa,51295,901,49653,741
05-01-2121,Goa,51335,851,49741,743
06-01-2121,Goa,51415,860,49811,744
07-01-2121,Goa,51507,870,49893,744
08-01-2121,Goa,51626,899,49983,744
09-01-2121,Goa,51709,877,50088,744
10-01-2121,Goa,51790,867,50177,746
11-01-2121,Goa,51856,832,50277,747
12-01-2121,Goa,51891,799,50343,749
13-01-2121,Goa,51983,797,50437,749
14-01-2121,Goa,52079,814,50515,750
15-01-2121,Goa,52182,848,50582,752
16-01-2121,Goa,52262,866,50643,753
17-01-2121,Goa,52345,877,50712,756
18-01-2121,Goa,52405,878,50771,756
19-01-2021,Goa,52458,865,50837,756
20-03-2020,Gujarat,2,2,0,0
21-03-2020,Gujarat,7,7,0,0
22-03-2020,Gujarat,18,17,0,1
23-03-2020,Gujarat,29,28,0,1
24-03-2020,Gujarat,29,28,0,1
25-03-2020,Gujarat,33,32,0,1
26-03-2020,Gujarat,38,36,0,2
27-03-2020,Gujarat,43,40,0,3
28-03-2020,Gujarat,45,42,0,3
29-03-2020,Gujarat,53,49,0,4
30-03-2020,Gujarat,58,52,1,5
31-03-2020,Gujarat,73,64,3,6
01-04-2020,Gujarat,74,63,5,6
02-04-2020,Gujarat,82,71,5,6
03-04-2020,Gujarat,87,72,8,7
04-04-2020,Gujarat,95,76,10,9
05-04-2020,Gujarat,105,81,14,10
06-04-2020,Gujarat,122,93,18,11
07-04-2020,Gujarat,144,110,22,12
08-04-2020,Gujarat,165,127,25,13
09-04-2020,Gujarat,179,138,25,16
10-04-2020,Gujarat,241,198,26,17
11-04-2020,Gujarat,308,258,31,19
12-04-2020,Gujarat,432,366,44,22
13-04-2020,Gujarat,516,447,44,25
14-04-2020,Gujarat,539,459,54,26
15-04-2020,Gujarat,650,563,59,28
16-04-2020,Gujarat,766,669,64,33
17-04-2020,Gujarat,930,821,73,36
18-04-2020,Gujarat,1099,972,86,41
19-04-2020,Gujarat,1376,1230,93,53
20-04-2020,Gujarat,1743,1575,105,63
21-04-2020,Gujarat,1939,1737,131,71
22-04-2020,Gujarat,2178,1949,139,90
23-04-2020,Gujarat,2407,2125,179,103
24-04-2020,Gujarat,2624,2254,258,112
25-04-2020,Gujarat,2815,2423,265,127
26-04-2020,Gujarat,3071,2656,282,133
27-04-2020,Gujarat,3301,2837,313,151
28-04-2020,Gujarat,3548,2992,394,162
29-04-2020,Gujarat,3744,3129,434,181
30-04-2020,Gujarat,4082,3358,527,197
01-05-2020,Gujarat,4395,3568,613,214
02-05-2020,Gujarat,4721,3750,735,236
03-05-2020,Gujarat,5054,3896,896,262
04-05-2020,Gujarat,5428,4096,1042,290
05-05-2020,Gujarat,5804,4290,1195,319
06-05-2020,Gujarat,6245,4496,1381,368
07-05-2020,Gujarat,6625,4729,1500,396
08-05-2020,Gujarat,7012,4878,1709,425
09-05-2020,Gujarat,7402,5081,1872,449
10-05-2020,Gujarat,7796,5233,2091,472
11-05-2020,Gujarat,8194,5156,2545,493
12-05-2020,Gujarat,8541,5248,2780,513
13-05-2020,Gujarat,8903,5120,3246,537
14-05-2020,Gujarat,9267,5139,3562,566
15-05-2020,Gujarat,9591,5252,3753,586
16-05-2020,Gujarat,9931,5290,4035,606
17-05-2020,Gujarat,10988,6055,4308,625
18-05-2020,Gujarat,11379,6221,4499,659
19-05-2020,Gujarat,11745,6247,4804,694
20-05-2020,Gujarat,12140,6378,5043,719
21-05-2020,Gujarat,12537,6569,5219,749
22-05-2020,Gujarat,12905,6644,5488,773
23-05-2020,Gujarat,13268,6586,5880,802
24-05-2020,Gujarat,13664,6666,6169,829
25-05-2020,Gujarat,14056,6786,6412,858
26-05-2020,Gujarat,14460,6936,6636,888
27-05-2020,Gujarat,14821,6767,7139,915
28-05-2020,Gujarat,15195,6708,7549,938
29-05-2020,Gujarat,15562,6599,8003,960
30-05-2020,Gujarat,15934,6343,8611,980
31-05-2020,Gujarat,16343,6106,9230,1007
01-06-2020,Gujarat,16779,5822,9919,1038
02-06-2020,Gujarat,17200,5357,10780,1063
03-06-2020,Gujarat,17617,4631,11894,1092
04-06-2020,Gujarat,18100,4766,12212,1122
05-06-2020,Gujarat,18584,4762,12667,1155
06-06-2020,Gujarat,19094,4901,13003,1190
07-06-2020,Gujarat,19592,5057,13316,1219
08-06-2020,Gujarat,20070,5186,13635,1249
09-06-2020,Gujarat,20545,5309,13956,1280
10-06-2020,Gujarat,21014,5336,14365,1313
11-06-2020,Gujarat,21521,5439,14735,1347
12-06-2020,Gujarat,22032,5546,15101,1385
13-06-2020,Gujarat,22527,5619,15493,1415
14-06-2020,Gujarat,23038,5707,15883,1448
15-06-2020,Gujarat,23544,5742,16325,1477
16-06-2020,Gujarat,24055,5886,16664,1505
17-06-2020,Gujarat,24577,5962,17082,1533
18-06-2020,Gujarat,25093,6103,17430,1560
19-06-2020,Gujarat,25601,6191,17819,1591
20-06-2020,Gujarat,26141,6364,18159,1618
21-06-2020,Gujarat,26680,6348,18694,1638
22-06-2020,Gujarat,27260,6248,19349,1663
23-06-2020,Gujarat,27825,6232,19909,1684
24-06-2020,Gujarat,28371,6148,20513,1710
25-06-2020,Gujarat,28943,6120,21088,1735
26-06-2020,Gujarat,29520,6269,21498,1753
27-06-2020,Gujarat,30095,6294,22030,1771
28-06-2020,Gujarat,30709,6511,22409,1789
29-06-2020,Gujarat,31320,6712,22800,1808
30-06-2020,Gujarat,31938,6871,23240,1827
01-07-2020,Gujarat,32557,7049,23662,1846
02-07-2020,Gujarat,33232,7335,24030,1867
03-07-2020,Gujarat,33913,7434,24593,1886
04-07-2020,Gujarat,34600,7763,24933,1904
05-07-2020,Gujarat,35312,7981,25406,1925
06-07-2020,Gujarat,36037,8202,25892,1943
07-07-2020,Gujarat,36772,8497,26315,1960
08-07-2020,Gujarat,37550,8853,26720,1977
09-07-2020,Gujarat,38333,9051,27289,1993
10-07-2020,Gujarat,39194,9468,27718,2008
11-07-2020,Gujarat,40069,9900,28147,2022
12-07-2020,Gujarat,40941,10260,28649,2032
13-07-2020,Gujarat,41820,10613,29162,2045
14-07-2020,Gujarat,42722,10897,29770,2055
15-07-2020,Gujarat,43637,11065,30503,2069
16-07-2020,Gujarat,44552,11187,31286,2079
17-07-2020,Gujarat,45481,11289,32103,2089
18-07-2020,Gujarat,46430,11351,32973,2106
19-07-2020,Gujarat,47390,11233,34035,2122
20-07-2020,Gujarat,48355,11312,34901,2142
21-07-2020,Gujarat,49353,11513,35678,2162
22-07-2020,Gujarat,50379,11760,36423,2196
23-07-2020,Gujarat,51399,11915,37260,2224
24-07-2020,Gujarat,52477,12247,37978,2252
25-07-2020,Gujarat,53545,12418,38849,2278
26-07-2020,Gujarat,54626,12695,39631,2300
27-07-2020,Gujarat,55822,13131,40365,2326
28-07-2020,Gujarat,56874,13146,41380,2348
29-07-2020,Gujarat,57982,13198,42412,2372
30-07-2020,Gujarat,59126,13535,43195,2396
31-07-2020,Gujarat,60285,13793,44074,2418
01-08-2020,Gujarat,61438,14090,44907,2441
02-08-2020,Gujarat,62463,14300,45699,2464
03-08-2020,Gujarat,63562,14572,46504,2486
04-08-2020,Gujarat,64585,14599,47478,2508
05-08-2020,Gujarat,65599,14690,48376,2533
06-08-2020,Gujarat,66669,14680,49433,2556
07-08-2020,Gujarat,67699,14766,50350,2583
08-08-2020,Gujarat,68768,14443,51720,2605
09-08-2020,Gujarat,69869,14386,52855,2628
10-08-2020,Gujarat,70965,14147,54166,2652
11-08-2020,Gujarat,72031,14055,55304,2672
12-08-2020,Gujarat,73163,14024,56444,2695
13-08-2020,Gujarat,74318,14184,57421,2713
14-08-2020,Gujarat,75408,14210,58467,2731
15-08-2020,Gujarat,76480,14196,59538,2746
16-08-2020,Gujarat,77559,14241,60553,2765
17-08-2020,Gujarat,78680,14383,61512,2785
18-08-2020,Gujarat,79710,14315,62595,2800
19-08-2020,Gujarat,80802,14279,63703,2820
20-08-2020,Gujarat,81942,14282,64823,2837
21-08-2020,Gujarat,83107,14308,65946,2853
22-08-2020,Gujarat,84311,14177,67267,2867
23-08-2020,Gujarat,85523,14399,68243,2881
24-08-2020,Gujarat,86624,14517,69212,2895
25-08-2020,Gujarat,87691,14552,70231,2908
26-08-2020,Gujarat,88805,14641,71236,2928
27-08-2020,Gujarat,89994,14767,72282,2945
28-08-2020,Gujarat,91179,14742,73475,2962
29-08-2020,Gujarat,92452,14951,74525,2976
30-08-2020,Gujarat,93734,15109,75636,2989
31-08-2020,Gujarat,95009,15272,76731,3006
01-09-2020,Gujarat,96300,15524,77756,3020
02-09-2020,Gujarat,97629,15708,78887,3034
03-09-2020,Gujarat,98888,15913,79929,3046
04-09-2020,Gujarat,100213,16096,81055,3062
05-09-2020,Gujarat,101533,16184,82273,3076
06-09-2020,Gujarat,102844,16334,83419,3091
07-09-2020,Gujarat,104179,16443,84631,3105
08-09-2020,Gujarat,105509,16482,85907,3120
09-09-2020,Gujarat,106804,16319,87352,3133
10-09-2020,Gujarat,108133,16296,88688,3149
11-09-2020,Gujarat,109465,16198,90103,3164
12-09-2020,Gujarat,110809,16286,91343,3180
13-09-2020,Gujarat,112174,16301,92678,3195
14-09-2020,Gujarat,113500,16407,93883,3210
15-09-2020,Gujarat,114834,16469,95138,3227
16-09-2020,Gujarat,116183,16357,96582,3244
17-09-2020,Gujarat,117547,16262,98029,3256
18-09-2020,Gujarat,118926,15975,99681,3270
19-09-2020,Gujarat,120336,16076,100974,3286
20-09-2020,Gujarat,121768,16022,102444,3302
21-09-2020,Gujarat,123175,16208,103648,3319
22-09-2020,Gujarat,124605,16305,104964,3336
23-09-2020,Gujarat,126007,16370,106285,3352
24-09-2020,Gujarat,127379,16438,107574,3367
25-09-2020,Gujarat,128787,16327,109079,3381
26-09-2020,Gujarat,130229,16478,110358,3393
27-09-2020,Gujarat,131646,16463,111777,3406
28-09-2020,Gujarat,133057,16633,113008,3416
29-09-2020,Gujarat,134461,16689,114344,3428
30-09-2020,Gujarat,135842,16676,115727,3439
01-10-2020,Gujarat,137232,16683,117099,3450
02-10-2020,Gujarat,138583,16690,118433,3460
03-10-2020,Gujarat,139893,16735,119683,3475
04-10-2020,Gujarat,141236,16762,120987,3487
05-10-2020,Gujarat,142538,16809,122233,3496
06-10-2020,Gujarat,143865,16718,123638,3509
07-10-2020,Gujarat,145200,16570,125111,3519
08-10-2020,Gujarat,146673,16485,126657,3531
09-10-2020,Gujarat,147789,16465,127786,3538
10-10-2020,Gujarat,149032,16181,129304,3547
11-10-2020,Gujarat,150253,15936,130760,3557
12-10-2020,Gujarat,151434,15695,132173,3566
13-10-2020,Gujarat,152603,15414,133615,3574
14-10-2020,Gujarat,153761,15187,134990,3584
15-10-2020,Gujarat,154936,14937,136404,3595
16-10-2020,Gujarat,156121,14782,137733,3606
17-10-2020,Gujarat,157312,14683,139012,3617
18-10-2020,Gujarat,158473,14565,140282,3626
19-10-2020,Gujarat,159564,14414,141515,3635
20-10-2020,Gujarat,160560,14255,142662,3643
21-10-2020,Gujarat,161686,14245,143790,3651
22-10-2020,Gujarat,162823,14193,144970,3660
23-10-2020,Gujarat,163959,14121,146171,3667
24-10-2020,Gujarat,165071,13963,147435,3673
25-10-2020,Gujarat,166092,13965,148448,3679
26-10-2020,Gujarat,167011,13914,149411,3686
27-10-2020,Gujarat,167919,13716,150513,3690
